#Runcat,eta,V,flux,fluxrat,freq,dpts,RA,Dec,ttype,maxRmsSigma,minRmsSigma,detectionThreshold
4035,171.886383321,0.590316957966,1.5989630501,1.72272633637,149,10,135.008850231484,52.1443261501413,2,0,0,0
4046,805.544084656,0.544325663252,3.14317915365,1.66662836812,149,10,135.00893042294,52.1442864783707,2,0,0,0
4066,7303.25157617,0.635138700221,6.25237148488,1.77602403961,149,10,135.008753248681,52.1441839751031,2,0,0,0
4086,50719.2770437,0.618634181194,25.1720017676,1.75531565931,149,10,135.007070927934,52.1440301502602,2,0,0,0
4103,53.0422443475,0.255725409555,1.53639383236,1.31399390528,149,10,135.009938437019,52.1442112292774,2,0,0,0
4122,40477.9962031,0.239223118027,49.6453988731,1.29187044477,149,10,135.00905049098,52.1443916125302,2,0,0,0
4148,63873.7992514,0.530132041531,24.84463288,1.6465788594,149,10,135.009059700005,52.1443862807918,2,0,0,0
4169,522.595076577,0.602478633553,3.14218560171,1.73625249529,149,10,135.009997799588,52.1449157353588,2,0,0,0
4191,434617.936986,0.670632825716,49.7385097914,1.81802610284,149,10,135.009025070192,52.1444038888473,2,0,0,0
4206,41.7455321264,0.45262501919,0.735002445426,1.5633044024,149,10,135.010388223336,52.144518182465,2,0,0,0
