#Runcat,eta,V,flux,fluxrat,classified,label
12697.0,0.10453519609,3.03804151244,0.0355318446691,5.56858682537,FP,0.0
8127.0,0.231247506303,4.82983938751,0.0352415516873,4.41521218295,FP,0.0
12697.0,8.72581459213,2.17548861877,0.304852987906,4.26049800406,FP,0.0
12831.0,0.255563858046,2.19188212129,0.0601680143592,3.64470869915,FP,0.0
